gvkey,iid,gvkeyx,from,thru,conm,indextype,tic,spii,spmi,indexcat,co_conm,co_tic,co_cusip,co_cik,co_sic,co_naics
14960,1,3,11/1/2004,12/1/2016,S&P 500 Comp-Ltd,LGCAP,I0003,,10,S&P,LABORATORY CP OF AMER HLDGS,LH,50540R409,920148,8071,621511
110685,1,3,12/1/2004,12/1/2016,S&P 500 Comp-Ltd,LGCAP,I0003,,10,S&P,L-3 COMMUNICATIONS HLDGS INC,LLL,502424104,1056239,3663,334220
12886,4,3,12/20/2004,12/1/2016,S&P 500 Comp-Ltd,LGCAP,I0003,,10,S&P,TWENTY-FIRST CENTURY FOX INC,FOXA,90130A101,1308161,4888,515210
63892,1,3,3/14/2005,12/1/2016,S&P 500 Comp-Ltd,LGCAP,I0003,,10,S&P,NATIONAL OILWELL VARCO INC,NOV,637071101,1021860,3533,333132
2710,2,3,7/5/2005,12/1/2016,S&P 500 Comp-Ltd,LGCAP,I0003,,10,S&P,CONSTELLATION BRANDS,STZ,21036P108,16918,2084,312130
25340,1,3,7/5/2005,12/1/2016,S&P 500 Comp-Ltd,LGCAP,I0003,,10,S&P,D R HORTON INC,DHI,23331A109,882184,1531,236117
10793,1,3,8/11/2005,12/1/2016,S&P 500 Comp-Ltd,LGCAP,I0003,,10,S&P,TYSON FOODS INC  -CL A,TSN,902494103,100493,2011,311611
11220,1,3,8/12/2005,12/1/2016,S&P 500 Comp-Ltd,LGCAP,I0003,,10,S&P,VORNADO REALTY TRUST,VNO,929042109,899689,6798,531120
7620,1,3,8/15/2005,12/1/2016,S&P 500 Comp-Ltd,LGCAP,I0003,,10,S&P,MURPHY OIL CORP,MUR,626717102,717423,1311,211111
10096,1,3,8/19/2005,12/1/2016,S&P 500 Comp-Ltd,LGCAP,I0003,,10,S&P,PUBLIC STORAGE,PSA,74460D109,1393311,6798,531130
164708,1,3,10/3/2005,12/1/2016,S&P 500 Comp-Ltd,LGCAP,I0003,,10,S&P,AMERIPRISE FINANCIAL INC,AMP,03076C106,820027,6211,523110
6669,1,3,10/4/2005,12/1/2016,S&P 500 Comp-Ltd,LGCAP,I0003,,10,S&P,LENNAR CORP,LEN,526057104,920760,1531,236117
25880,1,3,10/11/2005,12/1/2016,S&P 500 Comp-Ltd,LGCAP,I0003,,10,S&P,PATTERSON COMPANIES INC,PDCO,703395103,891024,5047,423450
64768,1,3,11/21/2005,12/1/2016,S&P 500 Comp-Ltd,LGCAP,I0003,,10,S&P,AMAZON.COM INC,AMZN,23135106,1018724,5961,454111
24893,1,3,1/3/2006,12/1/2016,S&P 500 Comp-Ltd,LGCAP,I0003,,10,S&P,WHOLE FOODS MARKET INC,WFM,966837106,865436,5411,445110
165675,1,3,1/3/2006,12/1/2016,S&P 500 Comp-Ltd,LGCAP,I0003,,10,S&P,VIACOM INC,VIAB,92553P201,1339947,4833,515120
61567,1,3,1/5/2006,12/1/2016,S&P 500 Comp-Ltd,LGCAP,I0003,,10,S&P,LAUDER (ESTEE) COS INC -CL A,EL,518439104,1001250,2844,325620
12788,1,3,2/1/2006,12/1/2016,S&P 500 Comp-Ltd,LGCAP,I0003,,10,S&P,HARMAN INTERNATIONAL INDS,HAR,413086109,800459,3651,334310
66368,1,3,2/1/2006,12/1/2016,S&P 500 Comp-Ltd,LGCAP,I0003,,10,S&P,VERISIGN INC,VRSN,9.23E+106,1014473,7370,519130
27786,1,3,3/3/2006,12/1/2016,S&P 500 Comp-Ltd,LGCAP,I0003,,10,S&P,CHESAPEAKE ENERGY CORP,CHK,165167107,895126,1311,211111
24731,1,3,4/3/2006,12/1/2016,S&P 500 Comp-Ltd,LGCAP,I0003,,10,S&P,KIMCO REALTY CORP,KIM,49446R109,879101,6798,531120
64925,1,3,4/3/2006,12/1/2016,S&P 500 Comp-Ltd,LGCAP,I0003,,10,S&P,BOSTON PROPERTIES INC,BXP,101121101,1037540,6798,531120
160329,1,3,4/3/2006,12/1/2016,S&P 500 Comp-Ltd,LGCAP,I0003,,10,S&P,ALPHABET INC,GOOGL,02079K305,1652044,7370,519130
121718,1,3,6/2/2006,12/1/2016,S&P 500 Comp-Ltd,LGCAP,I0003,,10,S&P,JUNIPER NETWORKS INC,JNPR,48203R104,1043604,3576,334210
174729,1,3,8/1/2006,12/1/2016,S&P 500 Comp-Ltd,LGCAP,I0003,,10,S&P,WYNDHAM WORLDWIDE CORP,WYN,98310W108,1361658,6531,531390
149070,1,3,8/11/2006,12/1/2016,S&P 500 Comp-Ltd,LGCAP,I0003,,10,S&P,CME GROUP INC,CME,12572Q105,1156375,6200,523210
175263,1,3,10/2/2006,12/1/2016,S&P 500 Comp-Ltd,LGCAP,I0003,,10,S&P,WESTERN UNION CO,WU,959802109,1365135,6099,522320
13599,1,3,11/6/2006,12/1/2016,S&P 500 Comp-Ltd,LGCAP,I0003,,10,S&P,CELGENE CORP,CELG,151020104,816284,2834,325412
165993,1,3,11/10/2006,12/1/2016,S&P 500 Comp-Ltd,LGCAP,I0003,,10,S&P,FIDELITY NATIONAL INFO SVCS,FIS,31620M106,1136893,7374,518210
260774,1,3,11/10/2006,12/1/2016,S&P 500 Comp-Ltd,LGCAP,I0003,,10,S&P,CBRE GROUP INC,CBG,12504L109,1138118,6500,531
111864,1,3,11/17/2006,12/1/2016,S&P 500 Comp-Ltd,LGCAP,I0003,,10,S&P,COGNIZANT TECH SOLUTIONS,CTSH,192446102,1058290,7370,541512
176282,1,3,1/3/2007,12/1/2016,S&P 500 Comp-Ltd,LGCAP,I0003,,10,S&P,SPECTRA ENERGY CORP,SE,847560109,1373835,4923,221210
29875,1,3,1/10/2007,12/1/2016,S&P 500 Comp-Ltd,LGCAP,I0003,,10,S&P,AVALONBAY COMMUNITIES INC,AVB,53484101,915912,6798,531110
64891,1,3,2/2/2007,12/1/2016,S&P 500 Comp-Ltd,LGCAP,I0003,,10,S&P,RALPH LAUREN CORP,RL,751212101,1037038,2320,31522
11115,1,3,2/12/2007,12/1/2016,S&P 500 Comp-Ltd,LGCAP,I0003,,10,S&P,VARIAN MEDICAL SYSTEMS INC,VAR,92220P105,203527,3845,334510
65609,1,3,3/2/2007,12/1/2016,S&P 500 Comp-Ltd,LGCAP,I0003,,10,S&P,C H ROBINSON WORLDWIDE INC,CHRW,12541W209,1043277,4731,488510
7063,1,3,3/20/2007,12/1/2016,S&P 500 Comp-Ltd,LGCAP,I0003,,10,S&P,HOST HOTELS & RESORTS INC,HST,44107P104,1070750,6798,531110
142953,1,3,4/2/2007,12/1/2016,S&P 500 Comp-Ltd,LGCAP,I0003,,10,S&P,MONDELEZ INTERNATIONAL INC,MDLZ,609207105,1103982,2000,311
157057,1,3,4/10/2007,12/1/2016,S&P 500 Comp-Ltd,LGCAP,I0003,,10,S&P,ASSURANT INC,AIZ,04621X108,1267238,6351,524126
177376,2,3,7/2/2007,12/1/2016,S&P 500 Comp-Ltd,LGCAP,I0003,,10,S&P,DISCOVER FINANCIAL SVCS INC,DFS,254709108,1393612,6141,522210
125595,1,3,7/12/2007,12/1/2016,S&P 500 Comp-Ltd,LGCAP,I0003,,10,S&P,AKAMAI TECHNOLOGIES INC,AKAM,00971T101,1086222,7370,519130
6682,1,3,8/27/2007,12/1/2016,S&P 500 Comp-Ltd,LGCAP,I0003,,10,S&P,LEUCADIA NATIONAL CORP,LUK,527288104,96223,2011,311611
27965,1,3,9/7/2007,12/1/2016,S&P 500 Comp-Ltd,LGCAP,I0003,,10,S&P,MICROCHIP TECHNOLOGY INC,MCHP,595017104,827054,3674,334413
163610,1,3,9/26/2007,12/1/2016,S&P 500 Comp-Ltd,LGCAP,I0003,,10,S&P,INTERCONTINENTAL EXCHANGE,ICE,45866F104,1571949,6200,523210
10466,1,3,9/27/2007,12/1/2016,S&P 500 Comp-Ltd,LGCAP,I0003,,10,S&P,TESORO CORP,TSO,881609101,50104,2911,324110
178310,1,3,10/1/2007,12/1/2016,S&P 500 Comp-Ltd,LGCAP,I0003,,10,S&P,TERADATA CORP,TDC,88076W103,816761,7370,54151
126296,2,3,10/2/2007,12/1/2016,S&P 500 Comp-Ltd,LGCAP,I0003,,10,S&P,EXPEDIA INC,EXPE,30212P303,1324424,4700,561510
7912,1,3,10/8/2007,12/1/2016,S&P 500 Comp-Ltd,LGCAP,I0003,,10,S&P,NOBLE ENERGY INC,NBL,655044105,72207,1311,211111
4494,1,3,10/10/2007,12/1/2016,S&P 500 Comp-Ltd,LGCAP,I0003,,10,S&P,EXPEDITORS INTL WASH INC,EXPD,302130109,746515,4731,488510
6216,1,3,10/26/2007,12/1/2016,S&P 500 Comp-Ltd,LGCAP,I0003,,10,S&P,JACOBS ENGINEERING GROUP INC,JEC,469814107,52988,1600,236210
105365,1,3,11/19/2007,12/1/2016,S&P 500 Comp-Ltd,LGCAP,I0003,,10,S&P,AMERICAN TOWER CORP,AMT,03027X100,1053507,6798,531120
6788,1,3,12/21/2007,12/1/2016,S&P 500 Comp-Ltd,LGCAP,I0003,,10,S&P,RANGE RESOURCES CORP,RRC,75281A109,315852,1311,211111
10631,1,3,1/2/2008,12/1/2016,S&P 500 Comp-Ltd,LGCAP,I0003,,10,S&P,TOTAL SYSTEM SERVICES INC,TSS,891906109,721683,7389,522320
13125,1,3,3/31/2008,12/1/2016,S&P 500 Comp-Ltd,LGCAP,I0003,,10,S&P,HCP INC,HCP,40414L109,765880,6798,531120
179621,1,3,3/31/2008,12/1/2016,S&P 500 Comp-Ltd,LGCAP,I0003,,10,S&P,PHILIP MORRIS INTERNATIONAL,PM,718172109,1413329,2111,312230
136725,1,3,6/2/2008,12/1/2016,S&P 500 Comp-Ltd,LGCAP,I0003,,10,S&P,INTUITIVE SURGICAL INC,ISRG,46120E602,1035267,3845,334510
9904,1,3,6/6/2008,12/1/2016,S&P 500 Comp-Ltd,LGCAP,I0003,,10,S&P,SOUTHWESTERN ENERGY CO,SWN,845467109,7332,4923,211111
20548,1,3,6/23/2008,12/1/2016,S&P 500 Comp-Ltd,LGCAP,I0003,,10,S&P,CABOT OIL & GAS CORP,COG,127097103,858470,1311,211111
180167,1,3,7/1/2008,12/1/2016,S&P 500 Comp-Ltd,LGCAP,I0003,,10,S&P,SCRIPPS NETWORKS INTERACTIVE,SNI,811065101,1430602,4833,515120
160225,1,3,7/18/2008,12/1/2016,S&P 500 Comp-Ltd,LGCAP,I0003,,10,S&P,MASTERCARD INC,MA,57636Q104,1141391,6099,522320
61483,1,3,7/31/2008,12/1/2016,S&P 500 Comp-Ltd,LGCAP,I0003,,10,S&P,DAVITA INC,DVA,23918K108,927066,8090,621492
29804,2,3,8/21/2008,12/1/2016,S&P 500 Comp-Ltd,LGCAP,I0003,,10,S&P,INVESCO LTD,IVZ,G491BT108,914208,6282,523920
163946,1,3,8/27/2008,12/1/2016,S&P 500 Comp-Ltd,LGCAP,I0003,,10,S&P,CF INDUSTRIES HOLDINGS INC,CF,125269100,1324404,2870,325311
14225,1,3,9/15/2008,12/1/2016,S&P 500 Comp-Ltd,LGCAP,I0003,,10,S&P,FASTENAL CO,FAST,311900104,815556,5200,444130
157855,1,3,9/15/2008,12/1/2016,S&P 500 Comp-Ltd,LGCAP,I0003,,10,S&P,SALESFORCE.COM INC,CRM,79466L302,1108524,7372,511210
5492,1,3,9/22/2008,12/1/2016,S&P 500 Comp-Ltd,LGCAP,I0003,,10,S&P,HARRIS CORP,HRS,413875105,202058,7370,518210
14359,2,3,9/24/2008,12/1/2016,S&P 500 Comp-Ltd,LGCAP,I0003,,10,S&P,PIONEER NATURAL RESOURCES CO,PXD,723787107,1038357,1311,211111
14282,1,3,9/30/2008,12/1/2016,S&P 500 Comp-Ltd,LGCAP,I0003,,10,S&P,AMPHENOL CORP,APH,32095101,820313,3678,334417
4108,1,3,10/2/2008,12/1/2016,S&P 500 Comp-Ltd,LGCAP,I0003,,10,S&P,FLOWSERVE CORP,FLS,34354P105,30625,3561,333911
179700,1,3,10/7/2008,12/1/2016,S&P 500 Comp-Ltd,LGCAP,I0003,,10,S&P,DR PEPPER SNAPPLE GROUP INC,DPS,2.61E+113,1418135,2086,312111
149337,1,3,10/22/2008,12/1/2016,S&P 500 Comp-Ltd,LGCAP,I0003,,10,S&P,NASDAQ INC,NDAQ,631103108,1120193,6200,523210
11550,1,3,10/31/2008,12/1/2016,S&P 500 Comp-Ltd,LGCAP,I0003,,10,S&P,WEC ENERGY GROUP INC,WEC,92939U106,783325,4931,2211
9777,1,3,11/6/2008,12/1/2016,S&P 500 Comp-Ltd,LGCAP,I0003,,10,S&P,SMUCKER (JM) CO,SJM,832696405,91419,2033,311421
16245,1,3,11/13/2008,12/1/2016,S&P 500 Comp-Ltd,LGCAP,I0003,,10,S&P,PEOPLE'S UNITED FINL INC,PBCT,712704105,1378946,6036,522120
13700,1,3,11/14/2008,12/1/2016,S&P 500 Comp-Ltd,LGCAP,I0003,,10,S&P,DENTSPLY SIRONA INC,XRAY,24906P109,818479,3843,339114
149318,1,3,11/14/2008,12/1/2016,S&P 500 Comp-Ltd,LGCAP,I0003,,10,S&P,WYNN RESORTS LTD,WYNN,983134107,1174922,7990,721120
63527,1,3,11/19/2008,12/1/2016,S&P 500 Comp-Ltd,LGCAP,I0003,,10,S&P,STERICYCLE INC,SRCL,858912108,861878,4955,562211
4094,1,3,12/2/2008,12/1/2016,S&P 500 Comp-Ltd,LGCAP,I0003,,10,S&P,DUN & BRADSTREET CORP,DNB,2.65E+104,1115222,7323,561450
112168,1,3,12/5/2008,12/1/2016,S&P 500 Comp-Ltd,LGCAP,I0003,,10,S&P,REPUBLIC SERVICES INC,RSG,760759100,1060391,4953,562111
4430,1,3,12/19/2008,12/1/2016,S&P 500 Comp-Ltd,LGCAP,I0003,,10,S&P,EQT CORP,EQT,26884L109,33213,4923,221210
9445,1,3,1/2/2009,12/1/2016,S&P 500 Comp-Ltd,LGCAP,I0003,,10,S&P,SCANA CORP,SCG,80589M102,754737,4931,22111
28477,1,3,1/2/2009,12/1/2016,S&P 500 Comp-Ltd,LGCAP,I0003,,10,S&P,FLIR SYSTEMS INC,FLIR,302445101,354908,3812,334511
62374,1,3,1/6/2009,12/1/2016,S&P 500 Comp-Ltd,LGCAP,I0003,,10,S&P,IRON MOUNTAIN INC,IRM,46284V101,1020569,6798,531120
5543,1,3,1/30/2009,12/1/2016,S&P 500 Comp-Ltd,LGCAP,I0003,,10,S&P,WELLTOWER INC,HCN,95040Q104,766704,6798,531110
5709,1,3,3/4/2009,12/1/2016,S&P 500 Comp-Ltd,LGCAP,I0003,,10,S&P,HORMEL FOODS CORP,HRL,440452100,48465,2011,311611
110179,1,3,3/4/2009,12/1/2016,S&P 500 Comp-Ltd,LGCAP,I0003,,10,S&P,VENTAS INC,VTR,92276F100,740260,6798,531110
7970,1,3,3/17/2009,12/1/2016,S&P 500 Comp-Ltd,LGCAP,I0003,,10,S&P,EVERSOURCE ENERGY,ES,30040W108,72741,4931,2211
28180,1,3,3/27/2009,12/1/2016,S&P 500 Comp-Ltd,LGCAP,I0003,,10,S&P,O'REILLY AUTOMOTIVE INC,ORLY,67103H107,898173,5531,441310
142811,1,3,6/5/2009,12/1/2016,S&P 500 Comp-Ltd,LGCAP,I0003,,10,S&P,FMC TECHNOLOGIES INC,FTI,30249U101,1135152,3533,333132
11399,1,3,7/1/2009,12/1/2016,S&P 500 Comp-Ltd,LGCAP,I0003,,10,S&P,WESTERN DIGITAL CORP,WDC,958102105,106040,3572,334112
66446,1,3,7/1/2009,12/1/2016,S&P 500 Comp-Ltd,LGCAP,I0003,,10,S&P,QUANTA SERVICES INC,PWR,7.48E+106,1050915,1731,238210
122841,1,3,7/27/2009,12/1/2016,S&P 500 Comp-Ltd,LGCAP,I0003,,10,S&P,RED HAT INC,RHT,756577102,1087423,7372,511210
4510,1,3,8/19/2009,12/1/2016,S&P 500 Comp-Ltd,LGCAP,I0003,,10,S&P,FMC CORP,FMC,302491303,37785,2870,325320
175404,1,3,10/16/2009,12/1/2016,S&P 500 Comp-Ltd,LGCAP,I0003,,10,S&P,FIRST SOLAR INC,FSLR,336433107,1274494,3674,334413
119314,1,3,11/6/2009,12/1/2016,S&P 500 Comp-Ltd,LGCAP,I0003,,10,S&P,PRICELINE GROUP INC,PCLN,741503403,1075531,7370,519130
9248,1,3,12/21/2009,12/1/2016,S&P 500 Comp-Ltd,LGCAP,I0003,,10,S&P,ROSS STORES INC,ROST,778296103,745732,5651,448140
179534,1,3,12/21/2009,12/1/2016,S&P 500 Comp-Ltd,LGCAP,I0003,,10,S&P,VISA INC,V,92826C839,1403161,6099,522320
180833,1,3,12/21/2009,12/1/2016,S&P 500 Comp-Ltd,LGCAP,I0003,,10,S&P,MEAD JOHNSON NUTRITION CO,MJN,582839106,1452575,2020,311514
24925,1,3,12/23/2009,12/1/2016,S&P 500 Comp-Ltd,LGCAP,I0003,,10,S&P,ROPER TECHNOLOGIES INC,ROP,776696106,882835,3823,334513
135990,3,3,1/29/2010,12/1/2016,S&P 500 Comp-Ltd,LGCAP,I0003,,10,S&P,NRG ENERGY INC,NRG,629377508,1013871,4911,22111
29150,1,3,2/8/2010,12/1/2016,S&P 500 Comp-Ltd,LGCAP,I0003,,10,S&P,URBAN OUTFITTERS INC,URBN,917047102,912615,5651,448140
2176,2,3,2/16/2010,12/1/2016,S&P 500 Comp-Ltd,LGCAP,I0003,,10,S&P,BERKSHIRE HATHAWAY,BRK.B,84670702,1067983,9997,999977
5581,1,3,3/1/2010,12/1/2016,S&P 500 Comp-Ltd,LGCAP,I0003,,10,S&P,HELMERICH & PAYNE,HP,423452101,46765,1381,213111
164296,1,3,3/1/2010,12/1/2016,S&P 500 Comp-Ltd,LGCAP,I0003,,10,S&P,DISCOVERY COMMUNICATIONS INC,DISCA,25470F104,1437107,4841,515210
8151,1,3,3/15/2010,12/1/2016,S&P 500 Comp-Ltd,LGCAP,I0003,,10,S&P,ONEOK INC,OKE,682680103,1039684,4923,221210
12850,1,3,4/30/2010,12/1/2016,S&P 500 Comp-Ltd,LGCAP,I0003,,10,S&P,CERNER CORP,CERN,156782104,804753,7373,541512
64410,1,3,6/28/2010,12/1/2016,S&P 500 Comp-Ltd,LGCAP,I0003,,10,S&P,CARMAX INC,KMX,143130102,1170010,5500,441120
28034,1,3,7/15/2010,12/1/2016,S&P 500 Comp-Ltd,LGCAP,I0003,,10,S&P,CHUBB LTD,CB,H1467J104,896159,6331,524126
5959,1,3,11/17/2010,12/1/2016,S&P 500 Comp-Ltd,LGCAP,I0003,,10,S&P,INGERSOLL-RAND PLC,IR,G47791101,1466258,3560,333912
29173,1,3,12/20/2010,12/1/2016,S&P 500 Comp-Ltd,LGCAP,I0003,,10,S&P,NEWFIELD EXPLORATION CO,NFX,651290108,912750,1311,211111
121077,1,3,12/20/2010,12/1/2016,S&P 500 Comp-Ltd,LGCAP,I0003,,10,S&P,F5 NETWORKS INC,FFIV,315616102,1048695,7373,541512
147579,1,3,12/20/2010,12/1/2016,S&P 500 Comp-Ltd,LGCAP,I0003,,10,S&P,NETFLIX INC,NFLX,64110L106,1065280,7841,532230
133366,1,3,4/1/2011,12/1/2016,S&P 500 Comp-Ltd,LGCAP,I0003,,10,S&P,EDWARDS LIFESCIENCES CORP,EW,2.82E+112,1099800,3842,339113
124434,1,3,4/4/2011,12/1/2016,S&P 500 Comp-Ltd,LGCAP,I0003,,10,S&P,BLACKROCK INC,BLK,09247X101,1364742,6282,523920
165914,1,3,4/28/2011,12/1/2016,S&P 500 Comp-Ltd,LGCAP,I0003,,10,S&P,CHIPOTLE MEXICAN GRILL INC,CMG,169656105,1058090,5812,722513
186989,1,3,7/1/2011,12/1/2016,S&P 500 Comp-Ltd,LGCAP,I0003,,10,S&P,MARATHON PETROLEUM CORP,MPC,56585A102,1510295,2911,324110
143357,1,3,7/6/2011,12/1/2016,S&P 500 Comp-Ltd,LGCAP,I0003,,10,S&P,ACCENTURE PLC,ACN,G1151C101,1467373,8742,541611
162129,1,3,9/26/2011,12/1/2016,S&P 500 Comp-Ltd,LGCAP,I0003,,10,S&P,MOSAIC CO,MOS,61945C103,1285785,2870,325312
177267,2,3,10/17/2011,12/1/2016,S&P 500 Comp-Ltd,LGCAP,I0003,,10,S&P,TE CONNECTIVITY LTD,TEL,H84989104,1385157,3678,334417
189491,1,3,11/1/2011,12/1/2016,S&P 500 Comp-Ltd,LGCAP,I0003,,10,S&P,XYLEM INC,XYL,98419M100,1524472,3561,333911
24782,1,3,12/19/2011,12/1/2016,S&P 500 Comp-Ltd,LGCAP,I0003,,10,S&P,PERRIGO CO PLC,PRGO,G97822103,1585364,2834,325412
28742,1,3,12/19/2011,12/1/2016,S&P 500 Comp-Ltd,LGCAP,I0003,,10,S&P,BORGWARNER INC,BWA,99724106,908255,3714,336310
31587,1,3,12/19/2011,12/1/2016,S&P 500 Comp-Ltd,LGCAP,I0003,,10,S&P,DOLLAR TREE INC,DLTR,256746108,935703,5331,452990
199356,1,3,12/21/2011,12/1/2016,S&P 500 Comp-Ltd,LGCAP,I0003,,10,S&P,TRIPADVISOR INC,TRIP,896945201,1526520,7370,519130
113490,1,3,3/14/2012,12/1/2016,S&P 500 Comp-Ltd,LGCAP,I0003,,10,S&P,CROWN CASTLE INTL CORP,CCI,22822V101,1051470,6798,531120
170841,1,3,5/1/2012,12/1/2016,S&P 500 Comp-Ltd,LGCAP,I0003,,10,S&P,PHILLIPS 66,PSX,718546104,1534701,2911,324110
6310,4,3,5/25/2012,12/1/2016,S&P 500 Comp-Ltd,LGCAP,I0003,,10,S&P,KINDER MORGAN INC,KMI,49456B101,1506307,4923,486210
62263,1,3,5/25/2012,12/1/2016,S&P 500 Comp-Ltd,LGCAP,I0003,,10,S&P,ALEXION PHARMACEUTICALS INC,ALXN,15351109,899866,2836,325414
6565,1,3,6/5/2012,12/1/2016,S&P 500 Comp-Ltd,LGCAP,I0003,,10,S&P,LAM RESEARCH CORP,LRCX,512807108,707549,3559,333242
24316,1,3,6/29/2012,12/1/2016,S&P 500 Comp-Ltd,LGCAP,I0003,,10,S&P,MONSTER BEVERAGE CORP,MNST,61174X109,865752,2086,312111
150937,1,3,7/2/2012,12/1/2016,S&P 500 Comp-Ltd,LGCAP,I0003,,10,S&P,SEAGATE TECHNOLOGY PLC,STX,G7945M107,1137789,3572,334112
294524,1,3,9/5/2012,12/1/2016,S&P 500 Comp-Ltd,LGCAP,I0003,,10,S&P,LYONDELLBASELL INDUSTRIES NV,LYB,N53745100,1489393,2820,325220
8463,1,3,10/1/2012,12/1/2016,S&P 500 Comp-Ltd,LGCAP,I0003,,10,S&P,PENTAIR PLC,PNR,G7S00T104,77360,3561,333911
4016,2,3,12/3/2012,12/1/2016,S&P 500 Comp-Ltd,LGCAP,I0003,,10,S&P,DOLLAR GENERAL CORP,DG,256677105,29534,5331,452990
141459,1,3,12/12/2012,12/1/2016,S&P 500 Comp-Ltd,LGCAP,I0003,,10,S&P,GARMIN LTD,GRMN,H2906T109,1121788,3812,334511
118122,4,3,12/24/2012,12/1/2016,S&P 500 Comp-Ltd,LGCAP,I0003,,10,S&P,DELPHI AUTOMOTIVE PLC,DLPH,G27823106,1521332,3714,336320
16101,1,3,1/2/2013,12/1/2016,S&P 500 Comp-Ltd,LGCAP,I0003,,10,S&P,ABBVIE INC,ABBV,00287Y109,1551152,2836,325414
8551,1,3,2/14/2013,12/1/2016,S&P 500 Comp-Ltd,LGCAP,I0003,,10,S&P,PVH CORP,PVH,693656100,78239,2300,315
23812,1,3,5/1/2013,12/1/2016,S&P 500 Comp-Ltd,LGCAP,I0003,,10,S&P,REGENERON PHARMACEUTICALS,REGN,75886F107,872589,2834,325412
29868,1,3,5/9/2013,12/1/2016,S&P 500 Comp-Ltd,LGCAP,I0003,,10,S&P,MACERICH CO,MAC,554382101,912242,6798,531120
6335,1,3,5/24/2013,12/1/2016,S&P 500 Comp-Ltd,LGCAP,I0003,,10,S&P,KANSAS CITY SOUTHERN,KSU,485170302,54480,4011,482111
5073,19,3,6/7/2013,12/1/2016,S&P 500 Comp-Ltd,LGCAP,I0003,,10,S&P,GENERAL MOTORS CO,GM,37045V100,1467858,3711,33611
13721,1,3,6/24/2013,12/1/2016,S&P 500 Comp-Ltd,LGCAP,I0003,,10,S&P,ZOETIS INC,ZTS,98978V103,1555280,2834,325412
18043,1,3,7/1/2013,12/1/2016,S&P 500 Comp-Ltd,LGCAP,I0003,,10,S&P,NEWS CORP,NWSA,65249B109,1564708,2711,511110
100873,3,3,7/9/2013,12/1/2016,S&P 500 Comp-Ltd,LGCAP,I0003,,10,S&P,NIELSEN HOLDINGS NV,NLSN,G6518L108,1492633,8700,541910
3851,3,3,9/11/2013,12/1/2016,S&P 500 Comp-Ltd,LGCAP,I0003,,10,S&P,DELTA AIR LINES INC,DAL,247361702,27904,4512,481111
1598,1,3,9/23/2013,12/1/2016,S&P 500 Comp-Ltd,LGCAP,I0003,,10,S&P,AMETEK INC,AME,31100100,1037868,3823,334513
24344,1,3,9/23/2013,12/1/2016,S&P 500 Comp-Ltd,LGCAP,I0003,,10,S&P,VERTEX PHARMACEUTICALS INC,VRTX,92532F100,875320,2834,325412
28338,1,3,10/29/2013,12/1/2016,S&P 500 Comp-Ltd,LGCAP,I0003,,10,S&P,TRANSOCEAN LTD,RIG,H8817H100,1451505,1381,213111
198058,1,3,11/13/2013,12/1/2016,S&P 500 Comp-Ltd,LGCAP,I0003,,10,S&P,MICHAEL KORS HOLDINGS LTD,KORS,G60754101,1530721,2300,315
316056,1,3,12/2/2013,12/1/2016,S&P 500 Comp-Ltd,LGCAP,I0003,,10,S&P,ALLEGION PLC,ALLE,G0176J109,1579241,3420,332510
28119,1,3,12/10/2013,12/1/2016,S&P 500 Comp-Ltd,LGCAP,I0003,,10,S&P,GENERAL GROWTH PPTYS INC,GGP,370023103,1496048,6798,531120
25119,1,3,12/23/2013,12/1/2016,S&P 500 Comp-Ltd,LGCAP,I0003,,10,S&P,MOHAWK INDUSTRIES INC,MHK,608190104,851968,2273,314110
143974,1,3,12/23/2013,12/1/2016,S&P 500 Comp-Ltd,LGCAP,I0003,,10,S&P,ALLIANCE DATA SYSTEMS CORP,ADS,18581108,1101215,7374,518210
170617,1,3,12/23/2013,12/1/2016,S&P 500 Comp-Ltd,LGCAP,I0003,,10,S&P,FACEBOOK INC,FB,30303M102,1326801,7370,519130
29736,1,3,1/24/2014,12/1/2016,S&P 500 Comp-Ltd,LGCAP,I0003,,10,S&P,TRACTOR SUPPLY CO,TSCO,892356106,916365,5200,453998
30293,1,3,4/2/2014,12/1/2016,S&P 500 Comp-Ltd,LGCAP,I0003,,10,S&P,ESSEX PROPERTY TRUST,ESS,297178105,920522,6798,531110
160329,3,3,4/3/2014,12/1/2016,S&P 500 Comp-Ltd,LGCAP,I0003,,10,S&P,ALPHABET INC,GOOGL,02079K107,1652044,7370,519130
165052,1,3,5/1/2014,12/1/2016,S&P 500 Comp-Ltd,LGCAP,I0003,,10,S&P,UNDER ARMOUR INC,UA,904311107,1336917,2300,315
180711,1,3,5/8/2014,12/1/2016,S&P 500 Comp-Ltd,LGCAP,I0003,,10,S&P,BROADCOM LTD,AVGO,Y09827109,1649338,3674,334413
150699,1,3,6/23/2014,12/1/2016,S&P 500 Comp-Ltd,LGCAP,I0003,,10,S&P,CIMAREX ENERGY CO,XEC,171798101,1168054,1311,211111
65886,1,3,7/1/2014,12/1/2016,S&P 500 Comp-Ltd,LGCAP,I0003,,10,S&P,AFFILIATED MANAGERS GRP INC,AMG,8252108,1004434,6282,523920
29733,1,3,7/2/2014,12/1/2016,S&P 500 Comp-Ltd,LGCAP,I0003,,10,S&P,MARTIN MARIETTA MATERIALS,MLM,573284106,916076,1400,212313
